"c1","c2","sigma2","gamma2","G","R","beta","beta_hat","beta_var","bias","mse","coverage","power"
300,20,1,0.5,2,111,1,0.572795991115895,0.819773938495787,-0.427204008884105,0.994079464317479,0.1,0.08
300,20,1,0.5,3,69,1,0.727853234450934,0.7004231731336,-0.272146765549066,0.767482803401082,0.52,0.32
300,20,1,0.5,4,48,1,0.811839905829867,0.561780223156976,-0.188160094170133,0.591566641963519,0.7,0.32
300,20,1,0.5,5,36,1,1.01095633986128,0.531442068718741,0.0109563398612846,0.52624768941471,0.78,0.38
300,20,1,0.5,6,27,1,0.962004354940956,0.434214219063054,-0.037995645059044,0.431315745915877,0.85,0.35
300,20,1,0.5,7,21,1,1.07085549656122,0.363413104293713,0.0708554965612229,0.364799474643713,0.88,0.46
300,20,1,0.5,8,17,1,1.01895694789768,0.389662421298819,0.0189569478976781,0.386125162959426,0.87,0.45
300,20,1,0.5,9,13,1,1.08095963760679,0.275080720115236,0.0809596376067914,0.278884375835507,0.91,0.53
300,20,1,0.5,10,11,1,1.04005443895252,0.252168981223375,0.0400544389525175,0.251251649490942,0.94,0.55
300,20,1,0.5,11,8,1,1.05844972623488,0.254519900612814,0.058449726234878,0.255391072103618,0.91,0.61
300,20,1,0.5,12,6,1,1.07038018511027,0.26427360861164,0.0703801851102717,0.26658424298168,0.9,0.67
300,20,1,0.5,13,5,1,0.98671036853226,0.163583489485843,-0.0132896314677399,0.162124268895533,0.98,0.51
300,20,1,0.5,14,3,1,0.946466880498905,0.257078356234813,-0.0535331195010945,0.257373367555983,0.92,0.5
300,20,1,0.5,15,2,1,0.932181307516836,0.247548527736746,-0.0678186924831637,0.249672417509505,0.96,0.43
